date,cashtype,money,coffee_name,time_order,category_time
2024-05-11,card,32.8,Americano with Milk,17:28:54.132,Afternoon
2024-05-11,card,37.7,Cappuccino,18:35:40.257,Afternoon
2024-05-11,card,37.7,Latte,19:38:16.096,Night
2024-05-12,card,37.7,Latte,10:20:42.512,Morning
2024-05-12,card,37.7,Latte,13:24:03.465,Afternoon
2024-05-12,card,27.9,Americano,13:27:39.043,Afternoon
2024-05-12,card,37.7,Latte,15:16:19.815,Afternoon
2024-05-12,card,32.8,Americano with Milk,15:38:02.422,Afternoon
2024-05-12,card,32.8,Americano with Milk,15:52:14.871,Afternoon
2024-05-12,card,32.8,Americano with Milk,16:04:21.133,Afternoon
2024-05-12,card,32.8,Americano with Milk,19:41:30.569,Night
2024-05-13,card,32.8,Americano with Milk,11:03:53.348,Afternoon
2024-05-13,cash,29.0,Americano,15:31:10.763,Afternoon
2024-05-13,cash,29.0,Americano,15:31:50.907,Afternoon
2024-05-14,card,27.9,Americano,08:38:14.581,Morning
2024-05-14,card,27.9,Americano,08:39:25.455,Morning
2024-05-14,card,27.9,Americano,08:40:17.484,Morning
2024-05-14,card,37.7,Cappuccino,10:19:23.174,Morning
2024-05-14,card,37.7,Latte,11:32:29.372,Afternoon
2024-05-14,card,37.7,Cappuccino,11:34:12.851,Afternoon
2024-05-14,card,37.7,Cappuccino,14:04:54.58,Afternoon
2024-05-14,card,32.8,Americano with Milk,14:06:00.378,Afternoon
2024-05-14,card,27.9,Americano,15:01:54.785,Afternoon
2024-05-14,card,32.8,Americano with Milk,16:57:57.224,Afternoon
2024-05-14,card,37.7,Cappuccino,16:59:10.194,Afternoon
2024-05-14,card,37.7,Hot Chocolate,22:51:25.227,Night
2024-05-15,card,37.7,Latte,08:40:05.661,Morning
2024-05-15,card,23.0,Espresso,11:14:19.353,Afternoon
2024-05-15,card,27.9,Americano,11:19:10.049,Afternoon
2024-05-15,card,27.9,Americano,13:34:35.102,Afternoon
2024-05-15,card,27.9,Americano,13:35:29.171,Afternoon
2024-05-15,card,27.9,Americano,13:36:27.339,Afternoon
2024-05-15,card,32.8,Americano with Milk,13:55:28.999,Afternoon
2024-05-15,cash,29.0,Americano,14:38:10.847,Afternoon
2024-05-15,card,27.9,Cortado,14:38:52.347,Afternoon
2024-05-15,card,27.9,Cortado,14:39:44.367,Afternoon
2024-05-15,card,23.0,Espresso,17:28:58.62,Afternoon
2024-05-15,card,37.7,Cappuccino,20:20:34.769,Night
2024-05-16,card,32.8,Americano with Milk,10:38:42.458,Morning
2024-05-16,card,32.8,Americano with Milk,10:39:49.431,Morning
2024-05-16,cash,39.0,Latte,11:42:50.285,Afternoon
2024-05-16,cash,39.0,Cappuccino,11:44:20.811,Afternoon
2024-05-16,card,32.8,Americano with Milk,12:14:00.097,Afternoon
2024-05-16,card,37.7,Hot Chocolate,15:15:16.315,Afternoon
2024-05-16,card,37.7,Latte,17:44:31.548,Afternoon
2024-05-16,card,37.7,Hot Chocolate,18:12:56.934,Afternoon
2024-05-16,card,37.7,Latte,18:13:58.191,Afternoon
2024-05-17,card,27.9,Americano,09:00:48.456,Morning
2024-05-17,card,32.8,Americano with Milk,11:30:27.553,Afternoon
2024-05-17,cash,34.0,Americano with Milk,14:58:03.06,Afternoon
2024-05-17,card,32.8,Americano with Milk,19:55:18.534,Night
2024-05-17,card,37.7,Cappuccino,19:56:46.751,Night
2024-05-17,card,37.7,Cappuccino,20:37:52.93,Night
2024-05-17,card,27.9,Americano,22:34:50.797,Night
2024-05-17,card,37.7,Latte,22:36:33.357,Night
2024-05-17,card,37.7,Latte,22:37:42.821,Night
2024-05-18,card,37.7,Cappuccino,08:01:37.898,Morning
2024-05-18,card,37.7,Cappuccino,08:02:39.959,Morning
2024-05-18,card,32.8,Americano with Milk,11:15:56.089,Afternoon
2024-05-18,card,32.8,Americano with Milk,16:48:29.374,Afternoon
2024-05-18,card,32.8,Americano with Milk,16:49:27.131,Afternoon
2024-05-18,card,32.8,Americano with Milk,19:58:44.21,Night
2024-05-18,card,37.7,Latte,20:22:53.111,Night
2024-05-18,cash,39.0,Cappuccino,22:05:27.473,Night
2024-05-19,card,27.9,Americano,07:58:38.312,Morning
2024-05-19,card,27.9,Americano,07:59:33.549,Morning
2024-05-19,card,37.7,Cappuccino,08:00:35.061,Morning
2024-05-19,cash,24.0,Espresso,09:28:49.723,Morning
2024-05-19,card,32.8,Americano with Milk,12:14:26.676,Afternoon
2024-05-19,card,27.9,Americano,14:43:40.049,Afternoon
2024-05-19,card,32.8,Americano with Milk,15:58:58.192,Afternoon
2024-05-19,card,32.8,Americano with Milk,18:12:36.304,Afternoon
2024-05-19,card,23.0,Espresso,18:13:47.762,Afternoon
2024-05-19,card,37.7,Hot Chocolate,18:16:30.022,Afternoon
2024-05-19,card,37.7,Cappuccino,19:51:06.979,Night
2024-05-19,card,37.7,Cappuccino,21:15:41.761,Night
2024-05-19,card,37.7,Cappuccino,21:18:36.101,Night
2024-05-20,card,32.8,Americano with Milk,10:05:59.163,Morning
2024-05-20,card,37.7,Latte,10:17:51.867,Morning
2024-05-20,card,37.7,Latte,10:58:48.379,Morning
2024-05-20,card,27.9,Americano,11:15:16.363,Afternoon
2024-05-20,card,27.9,Americano,11:16:19.637,Afternoon
2024-05-20,card,27.9,Americano,13:27:13.42,Afternoon
2024-05-20,card,27.9,Americano,13:28:10.44,Afternoon
2024-05-20,card,32.8,Americano with Milk,14:13:19.017,Afternoon
2024-05-20,card,37.7,Cappuccino,14:14:31.354,Afternoon
2024-05-20,cash,29.0,Americano,14:32:21.252,Afternoon
2024-05-20,card,37.7,Latte,17:12:51.121,Afternoon
2024-05-20,card,37.7,Latte,17:13:56.897,Afternoon
2024-05-20,card,32.8,Americano with Milk,20:36:48.32,Night
2024-05-20,card,37.7,Cocoa,20:37:57.316,Night
2024-05-20,card,27.9,Cortado,20:46:52.085,Night
2024-05-20,card,32.8,Americano with Milk,21:36:53.986,Night
2024-05-20,card,32.8,Americano with Milk,21:37:57.777,Night
2024-05-21,card,37.7,Latte,08:27:38.23,Morning
2024-05-21,cash,29.0,Americano,09:43:50.69,Morning
2024-05-21,cash,34.0,Americano with Milk,09:44:40.309,Morning
2024-05-21,cash,39.0,Cocoa,09:46:09.43,Morning
2024-05-21,cash,39.0,Latte,10:05:08.033,Morning
2024-05-21,card,37.7,Latte,16:10:19.956,Afternoon
2024-05-21,card,23.0,Espresso,18:13:23.998,Afternoon
2024-05-21,card,37.7,Cappuccino,19:11:09.212,Night
2024-05-21,card,37.7,Cappuccino,20:13:48.358,Night
2024-05-22,card,37.7,Cappuccino,09:34:41.818,Morning
2024-05-22,card,32.8,Americano with Milk,10:49:47.044,Morning
2024-05-22,card,27.9,Cortado,11:18:14.265,Afternoon
2024-05-22,card,32.8,Americano with Milk,11:34:54.968,Afternoon
2024-05-22,card,27.9,Americano,12:29:50.841,Afternoon
2024-05-22,card,27.9,Americano,12:30:43.347,Afternoon
2024-05-22,card,32.8,Americano with Milk,14:00:20.499,Afternoon
2024-05-22,card,37.7,Cappuccino,19:24:58.098,Night
2024-05-22,card,37.7,Cappuccino,19:25:58.574,Night
2024-05-22,card,37.7,Hot Chocolate,21:23:53,Night
2024-05-22,card,37.7,Cappuccino,21:24:49.584,Night
2024-05-23,card,37.7,Cappuccino,10:10:19.64,Morning
2024-05-23,card,23.0,Espresso,12:22:06.605,Afternoon
2024-05-23,card,37.7,Cappuccino,15:55:16.628,Afternoon
2024-05-23,card,37.7,Cappuccino,15:56:27.237,Afternoon
2024-05-23,card,37.7,Cappuccino,16:18:14.053,Afternoon
2024-05-23,card,37.7,Latte,16:41:00.043,Afternoon
2024-05-23,card,37.7,Cappuccino,17:14:33.237,Afternoon
2024-05-23,card,37.7,Latte,17:15:44.861,Afternoon
2024-05-23,card,27.9,Cortado,19:03:53.856,Night
2024-05-23,card,37.7,Cappuccino,19:17:28.431,Night
2024-05-23,card,37.7,Cappuccino,19:18:26.418,Night
2024-05-23,card,37.7,Cappuccino,19:42:31.546,Night
2024-05-23,card,37.7,Cappuccino,20:15:01.429,Night
2024-05-23,card,37.7,Latte,20:16:24.205,Night
2024-05-23,card,32.8,Americano with Milk,22:48:10.813,Night
2024-05-23,cash,39.0,Hot Chocolate,22:55:36.926,Night
2024-05-24,card,27.9,Cortado,11:11:59.182,Afternoon
2024-05-24,card,27.9,Americano,11:15:08.341,Afternoon
2024-05-24,card,27.9,Americano,11:16:13.016,Afternoon
2024-05-24,card,37.7,Hot Chocolate,16:07:19.816,Afternoon
2024-05-24,card,27.9,Cortado,18:17:40.33,Afternoon
2024-05-24,card,27.9,Cortado,18:18:36.698,Afternoon
2024-05-24,card,32.8,Americano with Milk,22:30:40.198,Night
2024-05-25,cash,29.0,Americano,07:40:58.818,Morning
2024-05-25,card,37.7,Latte,12:13:53.388,Afternoon
2024-05-25,cash,29.0,Americano,12:40:23.587,Afternoon
2024-05-25,card,32.8,Americano with Milk,12:42:10.258,Afternoon
2024-05-25,card,32.8,Americano with Milk,12:43:13.275,Afternoon
2024-05-25,card,32.8,Americano with Milk,12:58:12.049,Afternoon
2024-05-25,card,32.8,Americano with Milk,16:47:09.557,Afternoon
2024-05-25,card,27.9,Americano,16:48:16.834,Afternoon
2024-05-26,card,37.7,Latte,10:20:02.233,Morning
2024-05-26,card,32.8,Americano with Milk,14:24:49.812,Afternoon
2024-05-26,card,27.9,Cortado,14:26:05.248,Afternoon
2024-05-26,card,32.8,Americano with Milk,14:40:58.882,Afternoon
2024-05-26,card,37.7,Cappuccino,17:19:15.521,Afternoon
2024-05-26,card,37.7,Hot Chocolate,18:09:52.843,Afternoon
2024-05-26,card,37.7,Hot Chocolate,18:11:02.204,Afternoon
2024-05-26,card,27.9,Americano,18:13:14.299,Afternoon
2024-05-26,card,37.7,Latte,18:39:18.794,Afternoon
2024-05-26,card,37.7,Hot Chocolate,20:59:14.954,Night
2024-05-26,card,37.7,Cappuccino,21:00:05.568,Night
2024-05-26,card,27.9,Cortado,21:02:36.935,Night
2024-05-26,card,37.7,Cappuccino,21:03:51.772,Night
2024-05-26,card,37.7,Latte,21:04:58.824,Night
2024-05-26,card,37.7,Cappuccino,21:06:02.621,Night
2024-05-27,card,27.9,Americano,11:34:55.252,Afternoon
2024-05-27,card,32.8,Americano with Milk,14:05:21.688,Afternoon
2024-05-27,card,37.7,Cocoa,14:06:43.564,Afternoon
2024-05-27,card,27.9,Americano,15:11:34.061,Afternoon
2024-05-27,card,27.9,Americano,15:14:05.788,Afternoon
2024-05-27,card,37.7,Latte,17:50:55.763,Afternoon
2024-05-27,card,27.9,Americano,18:00:50.983,Afternoon
2024-05-27,card,37.7,Latte,19:16:27.404,Night
2024-05-27,card,37.7,Latte,19:17:38.729,Night
2024-05-27,card,32.8,Americano with Milk,21:29:07.085,Night
2024-05-27,card,37.7,Cappuccino,21:30:19.772,Night
2024-05-28,card,32.8,Americano with Milk,08:37:09.028,Morning
2024-05-28,card,32.8,Americano with Milk,09:20:10.736,Morning
2024-05-28,card,37.7,Cappuccino,11:48:18.494,Afternoon
2024-05-28,card,37.7,Cappuccino,13:14:40.435,Afternoon
2024-05-28,card,37.7,Cocoa,14:10:53.691,Afternoon
2024-05-28,card,27.9,Cortado,16:25:39.33,Afternoon
2024-05-28,cash,39.0,Cappuccino,17:21:43.967,Afternoon
2024-05-28,card,27.9,Americano,19:09:29.069,Night
2024-05-28,card,37.7,Latte,19:10:31.07,Night
2024-05-28,card,32.8,Americano with Milk,20:24:32.205,Night
2024-05-28,card,27.9,Americano,20:50:19.449,Night
2024-05-29,card,37.7,Latte,09:14:43.704,Morning
2024-05-29,cash,39.0,Latte,10:48:46.781,Morning
2024-05-29,card,37.7,Hot Chocolate,11:14:02.855,Afternoon
2024-05-29,card,27.9,Americano,15:10:48.545,Afternoon
2024-05-29,card,37.7,Latte,15:22:56.321,Afternoon
2024-05-29,card,37.7,Cappuccino,15:45:12.738,Afternoon
2024-05-29,card,37.7,Latte,16:45:03.95,Afternoon
2024-05-29,card,27.9,Cortado,18:24:03.334,Afternoon
2024-05-29,card,37.7,Latte,18:24:59.311,Afternoon
2024-05-29,card,37.7,Hot Chocolate,20:30:42.24,Night
2024-05-29,card,37.7,Cocoa,20:32:35.2,Night
2024-05-30,card,37.7,Cappuccino,08:29:06.277,Morning
2024-05-30,card,37.7,Latte,08:30:21.586,Morning
2024-05-30,card,32.8,Americano with Milk,08:37:05.382,Morning
2024-05-30,card,37.7,Latte,09:47:59.092,Morning
2025-02-26,cash,15.0,Tea,11:44:39,Afternoon
2024-05-30,card,23.0,Espresso,15:16:15.665,Afternoon
2024-05-30,card,23.0,Espresso,15:17:38.656,Afternoon
2024-05-30,card,37.7,Cappuccino,19:53:11.189,Night
2024-05-30,card,37.7,Latte,20:31:05.43,Night
2024-05-30,card,37.7,Hot Chocolate,20:46:13.835,Night
2024-05-30,card,32.8,Americano with Milk,20:47:21.586,Night
2024-05-31,card,32.8,Americano with Milk,07:53:57.274,Morning
2024-05-31,card,37.7,Latte,09:21:07.821,Morning
2024-05-31,cash,39.0,Latte,09:23:58.791,Morning
2024-05-31,card,37.7,Hot Chocolate,10:38:07.861,Morning
2024-05-31,card,37.7,Cocoa,10:39:06.136,Morning
2024-05-31,card,32.8,Americano with Milk,14:50:12.976,Afternoon
2024-05-31,card,37.7,Latte,18:23:44.636,Afternoon
2024-05-31,card,37.7,Latte,18:25:03.271,Afternoon
2024-05-31,card,37.7,Cappuccino,20:06:39.166,Night
2024-05-31,card,32.8,Americano with Milk,20:33:06.403,Night
2024-05-31,card,37.7,Latte,20:34:32.903,Night
2024-05-31,card,37.7,Cappuccino,22:05:47.07,Night
2024-05-31,card,32.8,Americano with Milk,22:06:52.49,Night
2024-05-31,card,27.9,Cortado,22:07:55.368,Night
2024-06-01,card,27.9,Cortado,08:27:01.745,Morning
2024-06-01,card,37.7,Latte,09:48:24.75,Morning
2024-06-01,card,37.7,Latte,11:38:09.371,Afternoon
2024-06-01,card,32.8,Americano with Milk,14:28:53.739,Afternoon
2024-06-01,card,32.8,Americano with Milk,18:20:12.78,Afternoon
2024-06-01,card,32.8,Americano with Milk,18:21:15.363,Afternoon
2024-06-01,card,37.7,Cappuccino,20:50:10.488,Night
2024-06-01,card,37.7,Cappuccino,20:51:13.565,Night
2024-06-01,cash,39.0,Cocoa,20:54:59.267,Night
2024-06-01,card,37.7,Cocoa,20:59:09.689,Night
2024-06-01,card,32.8,Americano with Milk,21:51:04.971,Night
2024-06-02,card,37.7,Latte,20:03:25.799,Night
2024-06-02,card,32.8,Americano with Milk,20:24:02.449,Night
2024-06-02,card,37.7,Cappuccino,20:25:07.238,Night
2024-06-02,card,32.8,Americano with Milk,21:07:20.531,Night
2024-06-02,card,37.7,Latte,21:30:12.43,Night
2024-06-02,cash,34.0,Americano with Milk,22:43:10.636,Night
2024-06-03,card,37.7,Latte,10:12:04.141,Morning
2024-06-03,card,37.7,Latte,10:27:49.797,Morning
2024-06-03,card,37.7,Cappuccino,14:31:42.338,Afternoon
2024-06-03,card,32.8,Americano with Milk,14:33:00.952,Afternoon
2024-06-03,card,37.7,Latte,14:34:06.922,Afternoon
2024-06-03,cash,34.0,Americano with Milk,21:42:51.734,Night
2024-06-03,cash,34.0,Americano with Milk,21:43:37.471,Night
2024-06-04,card,27.9,Cortado,09:23:42.898,Morning
2024-06-04,card,32.8,Americano with Milk,10:27:13.975,Morning
2024-06-04,card,37.7,Latte,12:02:10.213,Afternoon
2024-06-04,card,37.7,Hot Chocolate,12:05:29.186,Afternoon
2024-06-04,card,37.7,Latte,15:30:32.455,Afternoon
2024-06-04,card,27.9,Cortado,17:46:36.661,Afternoon
2024-06-04,card,37.7,Cappuccino,17:47:28.847,Afternoon
2024-06-04,card,37.7,Hot Chocolate,20:13:01.204,Night
2024-06-04,card,37.7,Cappuccino,20:50:33.896,Night
2024-06-04,card,27.9,Cortado,21:31:58.908,Night
2024-06-04,card,32.8,Americano with Milk,21:33:02.621,Night
2024-06-04,card,32.8,Americano with Milk,21:34:55.667,Night
2024-06-04,card,32.8,Americano with Milk,21:36:06.924,Night
2024-06-04,card,32.8,Americano with Milk,21:37:15.164,Night
2024-06-05,card,37.7,Cappuccino,08:21:48.964,Morning
2024-06-05,card,37.7,Cappuccino,08:23:06.723,Morning
2024-06-05,card,27.9,Americano,09:22:43.108,Morning
2024-06-05,card,37.7,Latte,10:28:50.62,Morning
2024-06-05,card,32.8,Americano with Milk,10:40:53.188,Morning
2024-06-05,card,32.8,Americano with Milk,19:43:57.675,Night
2024-06-05,card,37.7,Latte,19:59:53.527,Night
2024-06-05,card,37.7,Cocoa,20:10:47.623,Night
2024-06-05,card,27.9,Cortado,20:12:01.658,Night
2024-06-06,card,32.8,Americano with Milk,08:52:56.351,Morning
2024-06-06,card,32.8,Americano with Milk,08:54:08.455,Morning
2024-06-06,card,37.7,Latte,10:36:09.667,Morning
2024-06-06,card,27.9,Americano,12:17:41.474,Afternoon
2024-06-06,card,32.8,Americano with Milk,15:11:14.185,Afternoon
2024-06-06,card,37.7,Cappuccino,15:24:06.221,Afternoon
2024-06-06,card,37.7,Latte,21:14:05.102,Night
2024-06-06,card,37.7,Latte,21:15:42.227,Night
2024-06-06,card,37.7,Cappuccino,21:18:26.713,Night
2024-06-06,card,32.8,Americano with Milk,21:19:30.436,Night
2024-06-06,card,37.7,Latte,21:21:04.44,Night
2024-06-07,card,37.7,Cappuccino,08:18:04.296,Morning
2024-06-07,card,23.0,Espresso,10:35:28.104,Morning
2024-06-07,card,32.8,Americano with Milk,13:34:18.297,Afternoon
2024-06-07,card,27.9,Cortado,16:45:42.218,Afternoon
2024-06-07,card,27.9,Cortado,16:47:15.481,Afternoon
2024-06-08,card,27.9,Cortado,09:04:20.016,Morning
2024-06-08,card,32.8,Americano with Milk,09:26:11.16,Morning
2024-06-08,card,37.7,Cappuccino,20:24:54.32,Night
2024-06-08,card,37.7,Cappuccino,20:25:56.316,Night
2024-06-09,card,37.7,Latte,08:15:52.76,Morning
2024-06-09,card,37.7,Latte,10:30:04.461,Morning
2024-06-09,card,37.7,Cappuccino,10:52:05.797,Morning
2024-06-09,card,27.9,Cortado,11:04:41.306,Afternoon
2024-06-09,card,23.0,Espresso,11:07:08.108,Afternoon
2024-06-09,card,37.7,Cappuccino,11:52:49.616,Afternoon
2024-06-09,card,32.8,Americano with Milk,12:11:23.64,Afternoon
2024-06-09,card,37.7,Latte,12:13:08.067,Afternoon
2024-06-09,card,37.7,Latte,12:14:10.783,Afternoon
2024-06-09,card,27.9,Cortado,15:10:30.692,Afternoon
2024-06-09,card,37.7,Cappuccino,16:17:28.189,Afternoon
2024-06-09,card,32.8,Americano with Milk,19:21:19.277,Night
2024-06-09,card,27.9,Americano,21:05:08.844,Night
2024-06-10,card,37.7,Cappuccino,12:47:49.861,Afternoon
2024-06-10,card,37.7,Latte,12:56:48.268,Afternoon
2024-06-10,card,37.7,Hot Chocolate,19:04:28.106,Night
2024-06-10,card,37.7,Hot Chocolate,19:05:22.77,Night
2024-06-10,card,37.7,Latte,19:37:23.602,Night
2024-06-10,card,37.7,Latte,19:38:19.678,Night
2024-06-11,card,32.8,Americano with Milk,10:38:03.953,Morning
2024-06-11,card,37.7,Latte,18:48:25.292,Afternoon
2024-06-11,card,37.7,Latte,18:49:36.428,Afternoon
2024-06-11,card,37.7,Hot Chocolate,21:17:03.344,Night
2024-06-11,card,32.8,Americano with Milk,21:27:41.9,Night
2024-06-11,card,32.8,Americano with Milk,21:28:50.22,Night
2024-06-12,card,37.7,Hot Chocolate,10:18:18.786,Morning
2024-06-12,card,37.7,Cappuccino,11:51:43.858,Afternoon
2024-06-12,card,37.7,Latte,17:41:17.179,Afternoon
2024-06-12,card,37.7,Latte,17:47:27.878,Afternoon
2024-06-12,card,37.7,Hot Chocolate,20:16:33.648,Night
2024-06-12,card,32.8,Americano with Milk,20:25:34.239,Night
2024-06-13,card,27.9,Americano,08:54:24.207,Morning
2024-06-13,card,37.7,Latte,08:57:25.592,Morning
2024-06-13,card,32.8,Americano with Milk,09:50:25.038,Morning
2024-06-13,card,27.9,Cortado,09:57:11.518,Morning
2024-06-13,card,32.8,Americano with Milk,17:04:58.601,Afternoon
2024-06-13,card,37.7,Hot Chocolate,17:27:46.626,Afternoon
2024-06-13,card,37.7,Latte,19:22:19.083,Night
2024-06-13,card,32.8,Americano with Milk,20:20:51.762,Night
2024-06-13,card,23.0,Espresso,20:43:45.991,Night
2024-06-13,card,23.0,Espresso,20:45:00.615,Night
2024-06-13,card,32.8,Americano with Milk,20:48:17.902,Night
2024-06-13,card,32.8,Americano with Milk,21:02:28.377,Night
2024-06-14,card,27.9,Cortado,07:46:13.238,Morning
2024-06-14,card,27.9,Americano,10:30:31.584,Morning
2024-06-14,card,37.7,Latte,12:14:41.696,Afternoon
2024-06-14,card,32.8,Americano with Milk,18:29:53.399,Afternoon
2024-06-15,card,37.7,Cappuccino,11:26:01.974,Afternoon
2024-06-15,card,37.7,Latte,12:21:28.135,Afternoon
2024-06-15,card,32.8,Americano with Milk,12:22:46.942,Afternoon
2024-06-15,card,23.0,Espresso,12:23:52.166,Afternoon
2024-06-15,card,37.7,Cocoa,12:24:35.13,Afternoon
2024-06-15,card,32.8,Americano with Milk,12:25:23.96,Afternoon
2024-06-15,card,32.8,Americano with Milk,16:03:29.909,Afternoon
2024-06-15,card,27.9,Americano,18:14:04.623,Afternoon
2024-06-16,card,32.8,Americano with Milk,10:43:51.456,Morning
2024-06-16,card,37.7,Latte,10:58:41.366,Morning
2024-06-16,card,37.7,Hot Chocolate,11:00:38.191,Afternoon
2024-06-16,card,37.7,Hot Chocolate,11:01:41.488,Afternoon
2024-06-16,card,32.8,Americano with Milk,12:49:27.624,Afternoon
2024-06-16,card,23.0,Espresso,14:00:38.992,Afternoon
2024-06-16,card,32.8,Americano with Milk,15:02:36.332,Afternoon
2024-06-16,card,32.8,Americano with Milk,15:05:10.421,Afternoon
2024-06-16,card,37.7,Hot Chocolate,15:43:59.593,Afternoon
2024-06-16,card,37.7,Hot Chocolate,16:47:36.521,Afternoon
2024-06-16,card,32.8,Americano with Milk,17:45:17.267,Afternoon
2024-06-16,card,32.8,Americano with Milk,17:46:16.554,Afternoon
2024-06-17,card,27.9,Americano,08:57:24.044,Morning
2024-06-17,card,27.9,Cortado,10:12:05.139,Morning
2024-06-17,card,27.9,Cortado,10:13:37.575,Morning
2024-06-17,card,37.7,Cappuccino,10:55:51.608,Morning
2024-06-17,card,37.7,Cappuccino,14:51:35.381,Afternoon
2024-06-17,card,37.7,Cappuccino,16:50:13.441,Afternoon
2024-06-17,card,37.7,Cappuccino,16:51:11.038,Afternoon
2024-06-17,card,27.9,Americano,16:52:36.336,Afternoon
2024-06-17,card,27.9,Americano,18:51:19.631,Afternoon
2024-06-17,card,32.8,Americano with Milk,21:16:11.485,Night
2024-06-18,card,27.9,Americano,14:04:06.125,Afternoon
2024-06-18,card,37.7,Cappuccino,14:05:12.313,Afternoon
2024-06-18,card,37.7,Cappuccino,19:20:40.571,Night
2024-06-18,card,37.7,Cappuccino,19:21:38.892,Night
2024-06-18,card,27.9,Cortado,20:35:49.497,Night
2024-06-18,card,32.8,Americano with Milk,21:20:49.526,Night
2024-06-18,card,32.8,Americano with Milk,21:22:18.518,Night
2024-06-19,card,37.7,Latte,07:47:19.833,Morning
2024-06-19,card,27.9,Cortado,08:17:54.508,Morning
2024-06-19,card,27.9,Americano,10:54:00.492,Morning
2024-06-19,card,37.7,Latte,11:11:27.807,Afternoon
2024-06-19,card,37.7,Cocoa,11:12:31.412,Afternoon
2024-06-19,card,32.8,Americano with Milk,14:21:36.258,Afternoon
2024-06-19,card,37.7,Cappuccino,18:28:43.437,Afternoon
2024-06-19,card,37.7,Latte,18:29:58.961,Afternoon
2024-06-19,card,32.8,Americano with Milk,19:31:31.293,Night
2024-06-19,card,37.7,Cappuccino,21:28:59.485,Night
2024-06-19,card,32.8,Americano with Milk,21:30:03.484,Night
2024-06-20,card,37.7,Latte,10:50:06.453,Morning
2024-06-20,card,37.7,Latte,18:59:02.082,Afternoon
2024-06-20,card,37.7,Latte,19:00:00.237,Night
2024-06-20,card,37.7,Latte,21:39:10.013,Night
2024-06-20,card,37.7,Latte,21:57:40.554,Night
2024-06-20,card,32.8,Americano with Milk,21:59:17.598,Night
2024-06-21,card,37.7,Latte,09:59:55.93,Morning
2024-06-21,card,27.9,Americano,10:01:40.183,Morning
2024-06-21,card,32.8,Americano with Milk,13:19:19.416,Afternoon
2024-06-21,card,32.8,Americano with Milk,13:20:31.513,Afternoon
2024-06-21,card,23.0,Espresso,18:12:16.064,Afternoon
2024-06-21,card,37.7,Latte,19:30:26.651,Night
2024-06-21,card,37.7,Cappuccino,19:47:06.201,Night
2024-06-21,card,37.7,Cappuccino,19:48:06.713,Night
2024-06-21,card,37.7,Cappuccino,19:49:54.505,Night
2024-06-21,card,37.7,Cappuccino,19:51:00.211,Night
2024-06-21,card,27.9,Americano,19:52:18.775,Night
2024-06-21,card,32.8,Americano with Milk,19:55:37.142,Night
2024-06-22,card,27.9,Cortado,08:39:50.273,Morning
2024-06-22,card,32.8,Americano with Milk,09:37:48.779,Morning
